629.596	1378056
629.514	1294768
629.433	1262680
629.351	1241272
629.269	1224485
629.187	1217037
629.105	1207028
629.023	1201871
628.941	1189676
628.859	1175243
628.778	1157945
628.696	1141309
628.614	1124089
628.532	1110257
628.450	1102115
628.368	1097569
628.286	1094727
628.205	1093652
628.123	1094079
628.041	1094514
627.959	1092832
627.877	1090619
627.795	1088338
627.713	1086692
627.632	1086853
627.550	1087807
627.468	1089655
627.386	1092136
627.304	1093246
627.222	1092660
627.140	1092064
627.058	1091003
626.977	1088991
626.895	1086162
626.813	1083425
626.731	1079947
626.649	1076106
626.567	1072689
626.485	1069831
626.404	1067507
626.322	1065190
626.240	1062274
626.158	1060075
626.076	1057354
625.994	1054557
625.912	1052283
625.831	1050289
625.749	1049151
625.667	1048259
625.585	1047920
625.503	1047931
625.421	1047319
625.339	1046472
625.257	1045007
625.176	1042931
625.094	1041670
625.012	1039225
624.930	1041930
